APPLICATION,DEVICECODE,METERNUMBER,REGISTERNUM,BUILTCONFIG,INSTALLCONFIG,BILLEDFLAG,REGISTERCONFIG,SERIALNUMBER,OTHERDEVICECODE1,OTHERDEVICEID1,OTHERDEVICEMARRY1,OTHERDEVICECODE2,OTHERDEVICEID2,OTHERDEVICEMARRY2,METERMAKE,METERSIZE,METERKIND,METERMODEL,DIALS,DEADZEROES,READTYPE,TESTCIRCLE,AMPS,VOLTS,FLEXFIELD1,FLEXFIELD2,FLEXFIELD3,INITIALINSTALLDATE,CURRENTINSTALLDATE,MULTIPLIER,CTNUMBER,VTNUMBER,PONUMBER,PODATE,PURCHASECOST,RETIREDATE,ASSETTAXDISTRICT,BIDIRECTIONALFLAG,PRIVATELYOWNED,COMMENTS,BATTERYDATE,AMIFLAG,AMITYPE,IPADDRESS,PROBEMETERID,PROBEMETERPASSWORD,PROBEMETERNAME,UPDATEDATE
5,0,"BG3944",1,501,501,"Y",1,"12T928732",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989864",1,501,501,"Y",1,"15C989864",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2013-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23W914050",1,501,501,"Y",1,"23W914050",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W061512",1,501,501,"Y",1,"22W061512",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W461382",1,501,501,"Y",1,"13W461382",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2014-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14Y451976",1,501,501,"Y",1,"14Y451976",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03287",1,501,501,"Y",1,"12R428731",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20P675415",1,501,501,"Y",1,"20P675415",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2021-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P767610",1,501,501,"Y",1,"21P767610",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG3903",1,501,501,"Y",1,"12T928691",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02695",1,501,501,"Y",1,"11P221646",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2012-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01011",1,501,501,"Y",1,"0848145",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2008-01-01",,1,,,,"2008-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB00865",1,501,501,"Y",1,"0526137",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2005-01-01",,1,,,,"2005-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938622",1,501,501,"Y",1,"21P938622",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744409",1,501,501,"Y",1,"21P744409",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01502",1,501,501,"Y",1,"0859090",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2008-01-01",,1,,,,"2008-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB00769",1,501,501,"Y",1,"0227944",,,,,,,2,12,3,175,5,2,1,,,,12,12,0,"2002-01-01",,1,,,,"2002-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG15D096592",1,501,501,"Y",1,"15D096592",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2015-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23W914021",1,501,501,"Y",1,"23W914021",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG12U228430",1,501,501,"Y",1,"12U228430",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01511",1,501,501,"Y",1,"0859099",,,,,,,2,15,3,175,5,2,1,,,,15,15,0,"2013-01-01",,1,,,,"2008-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23W914052",1,501,501,"Y",1,"23W914052",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989800",1,501,501,"Y",1,"15C989800",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2015-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989797",1,501,501,"Y",1,"15C989797",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2015-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989798",1,501,501,"Y",1,"15C989798",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2015-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989882",1,501,501,"Y",1,"15C989882",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2010-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989856",1,501,501,"Y",1,"15C989856",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2005-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y452052",1,501,501,"Y",1,"14Y452052",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1442724",1,501,501,"Y",1,"1442724",,,,,,,2,12,3,175,5,2,1,,,,12,12,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989866",1,501,501,"Y",1,"15C989866",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2011-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503453",1,501,501,"Y",1,"14Y503453",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989871",1,501,501,"Y",1,"15C989871",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2016-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646174",1,501,501,"Y",1,"16E646174",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2016-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y452032",1,501,501,"Y",1,"14Y452032",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W014074",1,501,501,"Y",1,"13W014074",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646066",1,501,501,"Y",1,"16E646066",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2016-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646135",1,501,501,"Y",1,"16E646135",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E650027",1,501,501,"Y",1,"16E650027",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2017-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646099",1,501,501,"Y",1,"16E646099",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y452010",1,501,501,"Y",1,"14Y452010",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2009-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331627",1,501,501,"Y",1,"17H331627",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1704610",1,501,501,"Y",1,"1704610",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2017-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331608",1,501,501,"Y",1,"17H331608",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503475",1,501,501,"Y",1,"14Y503475",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2009-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331755",1,501,501,"Y",1,"17H331755",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331761",1,501,501,"Y",1,"17H331761",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646036",1,501,501,"Y",1,"16E646036",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646069",1,501,501,"Y",1,"16E646069",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346830",1,501,501,"Y",1,"17H346830",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2018-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W086160",1,501,501,"Y",1,"13W086160",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646037",1,501,501,"Y",1,"16E646037",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W086179",1,501,501,"Y",1,"13W086179",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W086165",1,501,501,"Y",1,"13W086165",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W086143",1,501,501,"Y",1,"13W086143",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W086148",1,501,501,"Y",1,"13W086148",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1444461",1,501,501,"Y",1,"1444461",,,,,,,2,40,3,99,5,2,1,,,,40,40,0,"2018-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646047",1,501,501,"Y",1,"16E646047",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983124",1,501,501,"Y",1,"14X983124",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2018-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983123",1,501,501,"Y",1,"14X983123",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2018-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606931",1,501,501,"Y",1,"18J606931",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606930",1,501,501,"Y",1,"18J606930",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983128",1,501,501,"Y",1,"14X983128",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2018-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646046",1,501,501,"Y",1,"16E646046",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1806659",1,501,501,"Y",1,"1806659",,,,,,,2,12,3,175,5,2,1,,,,12,12,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1836455",1,501,501,"Y",1,"1836455",,,,,,,2,7,3,175,5,2,1,,,,7,7,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606853",1,501,501,"Y",1,"18J606853",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606854",1,501,501,"Y",1,"18J606854",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983096",1,501,501,"Y",1,"14X983096",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2019-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606839",1,501,501,"Y",1,"18J606839",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088086",1,501,501,"Y",1,"19M088086",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606845",1,501,501,"Y",1,"18J606845",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2009-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1911923",1,501,501,"Y",1,"1911923",,,,,,,2,12,3,175,5,2,1,,,,12,12,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989915",1,501,501,"Y",1,"15C989915",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2019-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1806661",1,501,501,"Y",1,"1806661",,,,,,,2,12,3,175,5,2,1,,,,12,12,0,"2019-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1837812",1,501,501,"Y",1,"1837812",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2019-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983077",1,501,501,"Y",1,"14X983077",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2019-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983078",1,501,501,"Y",1,"14X983078",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2019-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983057",1,501,501,"Y",1,"14X983057",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2020-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983053",1,501,501,"Y",1,"14X983053",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2020-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1911925",1,501,501,"Y",1,"1911925",,,,,,,2,8,3,175,6,2,1,,,,8,8,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2038114",1,501,501,"Y",1,"2038114",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W461428",1,501,501,"Y",1,"13W461428",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2020-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088429",1,501,501,"Y",1,"19M088429",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931888",1,501,501,"Y",1,"20M931888",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088403",1,501,501,"Y",1,"19M088403",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931880",1,501,501,"Y",1,"20M931880",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088244",1,501,501,"Y",1,"19M088244",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088243",1,501,501,"Y",1,"19M088243",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931891",1,501,501,"Y",1,"20M931891",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2038115",1,501,501,"Y",1,"2038115",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W461432",1,501,501,"Y",1,"13W461432",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2020-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088250",1,501,501,"Y",1,"19M088250",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931882",1,501,501,"Y",1,"20M931882",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20P086406",1,501,501,"Y",1,"20P086406",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20P086396",1,501,501,"Y",1,"20P086396",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20P086423",1,501,501,"Y",1,"20P086423",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20P086395",1,501,501,"Y",1,"20P086395",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P767603",1,501,501,"Y",1,"21P767603",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1415767",1,501,501,"Y",1,"1415767",,,,,,,2,15,3,175,5,2,1,,,,15,15,0,"2021-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938782",1,501,501,"Y",1,"21P938782",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938562",1,501,501,"Y",1,"21P938562",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938780",1,501,501,"Y",1,"21P938780",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744359",1,501,501,"Y",1,"21P744359",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2126423",1,501,501,"Y",1,"2126423",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744392",1,501,501,"Y",1,"21P744392",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2126425",1,501,501,"Y",1,"2126425",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22T715984",1,501,501,"Y",1,"22T715984",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2021-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744372",1,501,501,"Y",1,"21P744372",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744405",1,501,501,"Y",1,"21P744405",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744403",1,501,501,"Y",1,"21P744403",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01194",1,501,501,"Y",1,"08K661473",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2009-01-01",,1,,,,"2008-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P710414",1,501,501,"Y",1,"21P710414",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053566",1,501,501,"Y",1,"22W053566",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938695",1,501,501,"Y",1,"21P938695",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938725",1,501,501,"Y",1,"21P938725",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294059",1,501,501,"Y",1,"22W294059",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053589",1,501,501,"Y",1,"22W053589",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294070",1,501,501,"Y",1,"22W294070",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W061528",1,501,501,"Y",1,"22W061528",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294144",1,501,501,"Y",1,"22W294144",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W490508",1,501,501,"Y",1,"22W490508",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W490505",1,501,501,"Y",1,"22W490505",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938639",1,501,501,"Y",1,"21P938639",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23W914039",1,501,501,"Y",1,"23W914039",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X593003",1,501,501,"Y",1,"23X593003",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592964",1,501,501,"Y",1,"23X592964",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W061509",1,501,501,"Y",1,"22W061509",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X593017",1,501,501,"Y",1,"23X593017",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503606",1,501,501,"Y",1,"14Y503606",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2015-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P710532",1,501,501,"Y",1,"21P710532",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294038",1,501,501,"Y",1,"22W294038",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294193",1,501,501,"Y",1,"22W294193",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P710533",1,501,501,"Y",1,"21P710533",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15D096607",1,501,501,"Y",1,"15D096607",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2015-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
