APPLICATION,DEVICECODE,METERNUMBER,REGISTERNUM,BUILTCONFIG,INSTALLCONFIG,BILLEDFLAG,REGISTERCONFIG,SERIALNUMBER,OTHERDEVICETYPE1,OTHERDEVICEID1,OTHERDEVICEMARRY1,OTHERDEVICETYPE2,OTHERDEVICEID2,OTHERDEVICEMARRY2,METERMAKE,MAKESIZE,METERKIND,METERMODEL,DIALS,DEADZEROES,READTYPE,TESTCIRCLE,AMPS,VOLTS,FLEXFIELD1,FLEXFIELD2,FLEXFIELD3,INITIALINSTALLDATE,CURRENTINSTALLDATE,MULTIPLIER,CTNUMBER,VTNUMBER,PONUMBER,PODATE,PURCHASECOST,RETIREDATE,ASSETTAXDISTRICT,BIDIRECTIONALFLAG,PRIVATELYOWNED,COMMENTS,BATTERYDATE,AMIFLAG,AMITYPE,IPADDRESS,PROBEMETERID,PROBEMETERPASSWORD,PROBEMETERNAME,UPDATEDATE
5,0,"BG14X983016",1,0501,0501,"Y",1,"14X983016",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14Y038368",1,0501,0501,"Y",1,"14Y038368",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG1201196",1,0501,0501,"Y",1,"1201196",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14Y410368",1,0501,0501,"Y",1,"14Y410368",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W461275",1,0501,0501,"Y",1,"13W461275",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W490486",1,0501,0501,"Y",1,"22W490486",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W490487",1,0501,0501,"Y",1,"22W490487",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W490482",1,0501,0501,"Y",1,"22W490482",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592690",1,0501,0501,"Y",1,"23X592690",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02082",1,0501,0501,"Y",1,"10M755109",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02081",1,0501,0501,"Y",1,"10M755108",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02080",1,0501,0501,"Y",1,"10M755107",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02079",1,0501,0501,"Y",1,"10M755106",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02088",1,0501,0501,"Y",1,"10M755115",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02087",1,0501,0501,"Y",1,"10M755114",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02133",1,0501,0501,"Y",1,"B02133",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02132",1,0501,0501,"Y",1,"B02132",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02131",1,0501,0501,"Y",1,"B02131",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02130",1,0501,0501,"Y",1,"B02130",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02092",1,0501,0501,"Y",1,"10M755119",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938598",1,0501,0501,"Y",1,"21P938598",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02093",1,0501,0501,"Y",1,"10M755120",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02098",1,0501,0501,"Y",1,"B02098",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938554",1,0501,0501,"Y",1,"21P938554",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938555",1,0501,0501,"Y",1,"21P938555",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938556",1,0501,0501,"Y",1,"21P938556",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03220",1,0501,0501,"Y",1,"12R428664",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938557",1,0501,0501,"Y",1,"21P938557",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938558",1,0501,0501,"Y",1,"21P938558",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02125",1,0501,0501,"Y",1,"B02125",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02122",1,0501,0501,"Y",1,"B02122",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02120",1,0501,0501,"Y",1,"B02120",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02121",1,0501,0501,"Y",1,"B02121",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02124",1,0501,0501,"Y",1,"B02124",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02119",1,0501,0501,"Y",1,"B02119",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02105",1,0501,0501,"Y",1,"B02105",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02112",1,0501,0501,"Y",1,"B02112",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02110",1,0501,0501,"Y",1,"B02110",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331776",1,0501,0501,"Y",1,"17H331776",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2017-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W014029",1,0501,0501,"Y",1,"13W014029",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02083",1,0501,0501,"Y",1,"10M755110",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02116",1,0501,0501,"Y",1,"B02116",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02115",1,0501,0501,"Y",1,"B02115",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02118",1,0501,0501,"Y",1,"B02118",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02117",1,0501,0501,"Y",1,"B02117",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB002027",1,0501,0501,"Y",1,"10M557373",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB002024",1,0501,0501,"Y",1,"10M557370",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB002019",1,0501,0501,"Y",1,"10M557365",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB002026",1,0501,0501,"Y",1,"10M557372",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB002025",1,0501,0501,"Y",1,"10M557371",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14Y503381",1,0501,0501,"Y",1,"14Y503381",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W461333",1,0501,0501,"Y",1,"13W461333",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744333",1,0501,0501,"Y",1,"21P744333",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15D096612",1,0501,0501,"Y",1,"15D096612",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02068",1,0501,0501,"Y",1,"10M755095",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB003392",1,0501,0501,"Y",1,"1248756",,,"Y",,,,2,"14",3,175,5,2,1,,,,14,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03320",1,0501,0501,"Y",1,"12R428764",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG12U228267",1,0501,0501,"Y",1,"12U228267",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2228918",1,0501,0501,"Y",1,"2228918",,,"Y",,,,2,"14",3,175,5,2,1,,,,14,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W461327",1,0501,0501,"Y",1,"13W461327",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB003626",1,0501,0501,"Y",1,"12R692113",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W014056",1,0501,0501,"Y",1,"13W014056",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB00932",1,0501,0501,"Y",1,"0835592",,,"Y",,,,2,"66",3,175,5,2,1,,,,66,,0,"2008-01-01",,1,,,,"2008-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2052300",1,0501,0501,"Y",1,"2052300",,,"Y",,,,2,"40",3,99,5,2,1,,,,40,,0,"2021-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01020",1,0501,0501,"Y",1,"0848154",,,"Y",,,,2,"14",3,175,5,2,1,,,,14,,0,"2008-01-01",,1,,,,"2008-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W086113",1,0501,0501,"Y",1,"13W086113",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG3916",1,0501,0501,"Y",1,"12T928704",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14Y503650",1,0501,0501,"Y",1,"14Y503650",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB002249",1,0501,0501,"Y",1,"B002249",,,"Y",,,,2,"14",3,175,5,2,1,,,,14,,0,"2013-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938865",1,0501,0501,"Y",1,"21P938865",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02069",1,0501,0501,"Y",1,"10M755096",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W461353",1,0501,0501,"Y",1,"13W461353",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2014-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744446",1,0501,0501,"Y",1,"21P744446",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W461356",1,0501,0501,"Y",1,"13W461356",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2014-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W472020",1,0501,0501,"Y",1,"13W472020",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2008-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14Y503728",1,0501,0501,"Y",1,"14Y503728",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20P675435",1,0501,0501,"Y",1,"20P675435",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2008-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02516",1,0501,0501,"Y",1,"11P230413",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592908",1,0501,0501,"Y",1,"23X592908",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2228922",1,0501,0501,"Y",1,"2228922",,,"Y",,,,2,"12",3,175,5,2,1,,,,12,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938878",1,0501,0501,"Y",1,"21P938878",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02326",1,0501,0501,"Y",1,"11N536773",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938874",1,0501,0501,"Y",1,"21P938874",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1954615",1,0501,0501,"Y",1,"1954615",,,"Y",,,,2,"12",3,175,5,2,1,,,,12,,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02180",1,0501,0501,"Y",1,"10N065854",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2009-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983094",1,0501,0501,"Y",1,"14X983094",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2019-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG3883",1,0501,0501,"Y",1,"12T928671",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989794",1,0501,0501,"Y",1,"15C989794",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2015-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592676",1,0501,0501,"Y",1,"23X592676",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W461381",1,0501,0501,"Y",1,"13W461381",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2014-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14Y503485",1,0501,0501,"Y",1,"14Y503485",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294219",1,0501,0501,"Y",1,"22W294219",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294217",1,0501,0501,"Y",1,"22W294217",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294218",1,0501,0501,"Y",1,"22W294218",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02993",1,0501,0501,"Y",1,"11P942600",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W490361",1,0501,0501,"Y",1,"22W490361",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02601",1,0501,0501,"Y",1,"11P230498",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22T716009",1,0501,0501,"Y",1,"22T716009",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2021-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21T645487",1,0501,0501,"Y",1,"21T645487",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01028",1,0501,0501,"Y",1,"08K632450",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2008-01-01",,1,,,,"2008-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02257",1,0501,0501,"Y",1,"10N170519",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2011-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB003516",1,0501,0501,"Y",1,"12R692003",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03332",1,0501,0501,"Y",1,"12R428776",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W461257",1,0501,0501,"Y",1,"13W461257",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB003654",1,0501,0501,"Y",1,"12R692141",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB001478",1,0501,0501,"Y",1,"0857329",,,"Y",,,,2,"14",3,175,5,2,1,,,,14,,0,"2008-01-01",,1,,,,"2008-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG1305838",1,0501,0501,"Y",1,"1305838",,,"Y",,,,2,"12",3,175,5,2,1,,,,12,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01501",1,0501,0501,"Y",1,"0859089",,,"Y",,,,2,"12",3,175,5,2,1,,,,12,,0,"2008-01-01",,1,,,,"2008-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1444462",1,0501,0501,"Y",1,"1444462",,,"Y",,,,2,"40",3,99,5,2,1,,,,40,,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG1341686",1,0501,0501,"Y",1,"1341686",,,"Y",,,,2,"66",3,175,5,2,1,,,,66,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"151819-002",1,0501,0501,"Y",1,"151819-002",,,"Y",,,,2,"12",3,175,5,2,1,,,,12,,0,"2016-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB00821",1,0501,0501,"Y",1,"0327738",,,"Y",,,,2,"15",3,175,5,2,1,,,,15,,0,"2002-01-01",,1,,,,"2003-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1341693",1,0501,0501,"Y",1,"1341693",,,"Y",,,,2,"14",3,175,5,2,1,,,,14,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"B003396",1,0501,0501,"Y",1,"nan",,,"Y",,,,99,"99",99,99,7,2,1,,,,99,,0,"2016-01-01",,1,,,,"1999-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB002033",1,0501,0501,"Y",1,"10M557379",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01486",1,0501,0501,"Y",1,"0859074",,,"Y",,,,2,"66",3,175,5,2,1,,,,66,,0,"2011-01-01",,1,,,,"2008-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB002031",1,0501,0501,"Y",1,"10M557377",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1341695",1,0501,0501,"Y",1,"1341695",,,"Y",,,,2,"40",3,99,5,2,1,,,,40,,0,"2014-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB002032",1,0501,0501,"Y",1,"10M557378",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB002055",1,0501,0501,"Y",1,"10M557401",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01906",1,0501,0501,"Y",1,"10M028889",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1442722",1,0501,0501,"Y",1,"1442722",,,"Y",,,,2,"12",3,175,5,2,1,,,,12,,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01907",1,0501,0501,"Y",1,"10M028890",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01909",1,0501,0501,"Y",1,"10M028892",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1305835",1,0501,0501,"Y",1,"1305835",,,"Y",,,,2,"40",3,99,5,2,1,,,,40,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01910",1,0501,0501,"Y",1,"10M028893",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1341687",1,0501,0501,"Y",1,"1341687",,,"Y",,,,2,"66",3,175,5,2,1,,,,66,,0,"2016-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
